document,field,gold_state,predicted_state,gold_value,predicted_value,gold_derivation,predicted_derivation,gold_rule,predicted_rule,evidence_role,gold_pages,predicted_page,gold_evidence,predicted_evidence,state,value,page,span,bbox,derivation,support,span_coverage,span_iou,span_dilution,bbox_coverage,bbox_iou,bbox_dilution,verbatim,verbatim_fuzzy_score,joint_correct,confidence,gold_requires_evidence,gold_ambiguous,bbox_provenance,support_note,note
sds_02.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,4,4,Substance or preparation: Preparation, Substance or preparation: Preparation,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.8000,1.25,1.0000,0.9612,1.04,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_02.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,4,4,Substance or preparation: Preparation, Substance or preparation: Preparation,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,0.8000,1.25,1.0000,0.9612,1.04,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_02.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,5,5,Molecular Weight : N/A,Molecular Weight N/A,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,violated,1.0000,1.0000,1.00,1.0000,1.0000,1.00,False,90.0,False,0.9,True,False,system,citation is not verbatim,cited quote does not occur verbatim on the cited page
sds_02.pdf,flash_point,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_03.pdf,product_name,PRESENT,PRESENT,STYCCOBOND F49 BASE,STYCCOBOND F49 BASE,EXPLICIT,DIRECT,,,direct,1,1,Product identifier: STYCCOBOND F49 BASE,Product identifier: STYCCOBOND F49 BASE,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_03.pdf,supplier_name,PRESENT,PRESENT,F. Ball and Co. Ltd.,F. Ball and Co. Ltd,EXPLICIT,DIRECT,,,direct,1,1,Details of the supplier of the safety data sheet: F. Ball and Co. Ltd.,Details of the supplier of the safety data sheet: F. Ball and Co. Ltd.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_03.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,"1,2",2,"Chemical description: Mixture of polymers, dispersants and organic compounds | Substance: Non-applicable","Chemical description: Mixture of polymers, dispersants and organic compounds",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_03.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,1,2,Substance: Non-applicable,"Chemical description: Mixture of polymers, dispersants and organic compounds",satisfied,satisfied,violated,violated,violated,violated,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_03.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"1,2",2,"Chemical description: Mixture of polymers, dispersants and organic compounds | Substance: Non-applicable","Chemical description: Mixture of polymers, dispersants and organic compounds",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_03.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"1,2",2,"Chemical description: Mixture of polymers, dispersants and organic compounds | Substance: Non-applicable","Chemical description: Mixture of polymers, dispersants and organic compounds",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_03.pdf,flash_point,PRESENT,PRESENT,Non Flammable (>60 ºC),Non Flammable (>60 ºC),EXPLICIT,DIRECT,,,direct,6,6,Flash Point: Non Flammable (>60 ºC),Flash Point: Non Flammable (>60 ºC),satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_04.pdf,product_name,PRESENT,PRESENT,R-134a,R-134a,EXPLICIT,DIRECT,,,direct,1,1,PRODUCT NAME: R-134a,PRODUCT NAME: R-134a,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_04.pdf,supplier_name,PRESENT,PRESENT,"National Refrigerants, Inc.","National Refrigerants, Inc",EXPLICIT,DIRECT,,,direct,1,1,"DISTRIBUTOR: National Refrigerants, Inc.","DISTRIBUTOR: National Refrigerants, Inc.",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_04.pdf,substance_or_mixture,PRESENT,PRESENT,SUBSTANCE,SUBSTANCE,COMPOSITION_IMPLIED,DERIVED,composition_implies_form,composition_implies_form,premise,2,2,"1,1,1,2-Tetrafluoroethane 811-97-2 100 | There are no impurities or stabilizers that contribute to the classification of the material identified in Section 2","1,1,1,2-Tetrafluoroethane 811-97-2 100",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.5,True,False,system,composition establishes SUBSTANCE,
sds_04.pdf,product_cas_number,PRESENT,NOT_STATED,811-97-2,,EXPLICIT,DIRECT,,,direct,2,,"1,1,1,2-Tetrafluoroethane 811-97-2 100",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_04.pdf,chemical_formula,PRESENT,PRESENT,F3CCH2F,F3CCH2 F,EXPLICIT,DIRECT,,,direct,4,4,CHEMICAL FORMULA: F3CCH2 F,CHEMICAL FORMULA: F3CCH2 F,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_04.pdf,molecular_weight,PRESENT,PRESENT,102,102,EXPLICIT,DIRECT,,,direct,4,4,MOLECULAR WEIGHT: 102,MOLECULAR WEIGHT: 102,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_04.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,"2,5",2,"FLASH POINT: Gas, not applicable per DOT regulations | FLASH POINT: Not applicable","FLASH POINT: Gas, not applicable per DOT regulations",satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_05.pdf,product_name,PRESENT,PRESENT,MOBIL SHC PM 220,MOBIL SHC PM 220,EXPLICIT,DIRECT,,,direct,1,1,Product Name: MOBIL SHC PM 220 | Product Name: MOBIL SHC PM 220,Product Name: MOBIL SHC PM 220,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_05.pdf,supplier_name,PRESENT,PRESENT,ExxonMobil Petroleum & Chemical BV,ExxonMobil Petroleum & Chemical BV,EXPLICIT,DIRECT,,,direct,1,1,Supplier: ExxonMobil Petroleum & Chemical BV,Supplier: ExxonMobil Petroleum & Chemical BV,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_05.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,2,2,3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture. | This material is defined as a mixture.,3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_05.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,2,2,3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,satisfied,satisfied,satisfied,satisfied,satisfied,violated,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_05.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,This material is defined as a mixture. | 3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_05.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,2,2,This material is defined as a mixture. | 3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,3.1. SUBSTANCES Not Applicable. This material is regulated as a mixture.,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_05.pdf,flash_point,PRESENT,PRESENT,>225°C (437°F) [ASTM D-92],>225°C (437°F) [ASTM D-92],EXPLICIT,DIRECT,,,direct,"3,7",3,Flash Point [Method]: >225°C (437°F) [ASTM D-92] | Flash Point [Method]: >225°C (437°F) [ASTM D-92],Flash Point [Method]: >225°C (437°F) [ASTM D-92],satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_06.pdf,product_name,PRESENT,NOT_STATED,"Wood and Wood Dust (without chemical treatments or resins/additives), including Untreated Lumber (all species and grades), Logs, Chips, and Sawdust",,EXPLICIT,DIRECT,,,direct,1,,"TRADE NAME(S): Wood and Wood Dust (without chemical treatments or resins/additives), including Untreated Lumber (all species and grades), Logs, Chips, and Sawdust",,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_06.pdf,supplier_name,PRESENT,PRESENT,Weyerhaeuser,Weyerhaeuser,EXPLICIT,DIRECT,,,direct,1,1,MANUFACTURER'S NAME: Weyerhaeuser,MANUFACTURER'S NAME: Weyerhaeuser,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_06.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_06.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_06.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_06.pdf,molecular_weight,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_06.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,5,5,Flash Point: NAP,Flash Point: NAP,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_07.pdf,product_name,PRESENT,PRESENT,Standard Capacity T/C (Cyan) S050193,Mixture identification,EXPLICIT,DIRECT,,,direct,1,1,Trade name: Standard Capacity T/C (Cyan) S050193,Product identifier Mixture identification:,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.0000,0.0000,0.57,0.0481,0.0293,0.69,True,0.0,False,0.9,True,False,system,,
sds_07.pdf,supplier_name,PRESENT,NOT_STATED,EPSON Australia Pty Limited,,EXPLICIT,DIRECT,,,direct,1,,Supplier in Astralia: EPSON Australia Pty Limited | Supplier in New Zealand: EPSON New Zealand Pty Limited,,violated,violated,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,True,none,,
sds_07.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,1,1,Mixture identification: | Mixtures Hazardous components within the meaning of GHS regulation and related classifications:,Mixture identification:,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,,
sds_07.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture identification: | Mixtures Hazardous components within the meaning of GHS regulation and related classifications:,Mixture identification:,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_07.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture identification: | Mixtures Hazardous components within the meaning of GHS regulation and related classifications:,Mixture identification:,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_07.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,1,1,Mixture identification: | Mixtures Hazardous components within the meaning of GHS regulation and related classifications:,Mixture identification:,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.8,True,False,system,premise establishes MIXTURE,
sds_07.pdf,flash_point,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DIRECT,,,direct,4,4,Flash point: Not Relevant,Flash point: Not Relevant,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_08.pdf,product_name,PRESENT,PRESENT,Revygold,Revygold®,EXPLICIT,DIRECT,,,direct,1,1,1.1. Product identifier Revygold,Product: Revygold®,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2500,0.2000,0.50,0.0000,0.0000,0.22,True,0.0,False,0.9,True,False,system,,
sds_08.pdf,supplier_name,PRESENT,PRESENT,BASF SE,Contact,EXPLICIT,DIRECT,,,direct,1,1,Company: BASF SE | Contact address: BASF plc,Company: Contact,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.3333,0.2500,0.67,0.4908,0.1479,2.81,True,0.0,False,0.85,True,True,system,,
sds_08.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,EXPLICIT,DIRECT,,,direct,"3,4",4,"3.1. Substances Not applicable | 3.2. Mixtures Chemical nature crop protection product, fungicide",3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2500,0.2500,0.25,0.0861,0.0861,0.09,True,0.0,False,0.8,True,False,system,,
sds_08.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,EXPLICIT,DERIVED,,identifier_undefined_for_form,direct,3,4,3.1. Substances Not applicable,3.2. Mixtures,satisfied,satisfied,violated,violated,violated,violated,satisfied,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,"gold is direct, prediction is derived"
sds_08.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,4",4,"3.2. Mixtures Chemical nature crop protection product, fungicide | 3.1. Substances Not applicable",3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2500,0.2500,0.25,0.0861,0.0861,0.09,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_08.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,4",4,"3.2. Mixtures Chemical nature crop protection product, fungicide | 3.1. Substances Not applicable",3.2. Mixtures,satisfied,satisfied,satisfied,violated,violated,satisfied,satisfied,0.2500,0.2500,0.25,0.0861,0.0861,0.09,True,0.0,False,0.8,True,False,system,premise establishes MIXTURE,
sds_08.pdf,flash_point,PRESENT,PRESENT,120 °C,120 °C,EXPLICIT,DIRECT,,,direct,9,9,Flash point: 120 °C,Flash point: 120 °C,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_09.pdf,product_name,PRESENT,PRESENT,"VISOCOLOR HE Nitrite, refill pack",REF 920163,EXPLICIT,DIRECT,,,direct,1,1,"Product name VISOCOLOR HE Nitrite, refill pack",Product identifier REF 920163,satisfied,violated,satisfied,violated,violated,satisfied,satisfied,0.1429,0.1000,0.57,0.0000,0.0000,1.69,True,0.0,False,0.9,True,False,system,,
sds_09.pdf,supplier_name,PRESENT,PRESENT,MACHEREY-NAGEL GmbH & Co. KG,MACHEREY-NAGEL GmbH & Co. KG,EXPLICIT,DIRECT,,,direct,1,1,Manufactured by: MACHEREY-NAGEL GmbH & Co. KG,Manufactured by: MACHEREY-NAGEL GmbH & Co. KG,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_09.pdf,substance_or_mixture,PRESENT,PRESENT,MIXTURE,MIXTURE,COMPOSITION_IMPLIED,DIRECT,composition_implies_form,,premise,"3,6",2,Substance name: sodium chloride CAS No.: 7647-14-5 | No data is available for the other parameters for the mixtures,3.1 Substances or 3.2 Mixtures,satisfied,satisfied,violated,violated,violated,violated,undecidable,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,True,True,system,cited span declares no product form,"gold is derived, prediction is direct"
sds_09.pdf,product_cas_number,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,6",2,Substance name: sodium chloride CAS No.: 7647-14-5 | No data is available for the other parameters for the mixtures,3.1 Substances or 3.2 Mixtures,satisfied,satisfied,violated,violated,violated,satisfied,undecidable,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,True,False,system,cited premises do not establish a product form,
sds_09.pdf,chemical_formula,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,6",2,Substance name: sodium chloride CAS No.: 7647-14-5 | No data is available for the other parameters for the mixtures,3.1 Substances or 3.2 Mixtures,satisfied,satisfied,violated,violated,violated,satisfied,undecidable,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,True,False,system,cited premises do not establish a product form,
sds_09.pdf,molecular_weight,NOT_APPLICABLE,NOT_APPLICABLE,,,ONTOLOGY,DERIVED,identifier_undefined_for_form,identifier_undefined_for_form,premise,"3,6",2,Substance name: sodium chloride CAS No.: 7647-14-5 | No data is available for the other parameters for the mixtures,3.1 Substances or 3.2 Mixtures,satisfied,satisfied,violated,violated,violated,satisfied,undecidable,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.8,True,False,system,cited premises do not establish a product form,
sds_09.pdf,flash_point,NO_DATA,NOT_STATED,,,EXPLICIT,DIRECT,,,direct,"5,6",,h) Flash point: no data available | h) Flash point: no data available,,violated,satisfied,violated,violated,violated,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,False,0.0,True,False,none,,
sds_10.pdf,product_name,PRESENT,PRESENT,CIP Composites,CIP Composites,EXPLICIT,DIRECT,,,direct,1,1,Product Name: CIP Composites,Product Name: CIP Composites,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.9,True,False,system,,
sds_10.pdf,supplier_name,PRESENT,PRESENT,Columbia Industrial Products,Columbia Industrial Products,EXPLICIT,DIRECT,,,direct,1,1,Company: Columbia Industrial Products,Company: Columbia Industrial Products,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,satisfied,1.0000,1.0000,1.00,1.0000,1.0000,1.00,True,0.0,True,0.85,True,False,system,,
sds_10.pdf,substance_or_mixture,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,product_cas_number,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
sds_10.pdf,chemical_formula,NOT_STATED,NOT_STATED,,,ABSENT,DIRECT,,,direct,,,,,satisfied,satisfied,n/a,n/a,n/a,n/a,n/a,0.0000,0.0000,0.00,0.0000,0.0000,0.00,True,0.0,True,0.0,False,False,none,,
